ym,n_posts,pct_video,pct_carousel,pct_image,eng_rate_med,pct_posts_video_led,pct_video_rest
2025-11,122,0.13934426229508196,0.5245901639344263,0.3360655737704918,0.010646,0.040983606557377046,0.1111111111111111
2025-12,110,0.15454545454545454,0.42727272727272725,0.41818181818181815,0.007259,0.06363636363636363,0.10679611650485436
2026-01,103,0.10679611650485436,0.3786407766990291,0.5145631067961165,0.008432,0.04854368932038835,0.07142857142857142
2026-02,146,0.273972602739726,0.4657534246575342,0.2602739726027397,0.008355999999999999,0.1232876712328767,0.203125
2026-03,230,0.3,0.40869565217391307,0.29130434782608694,0.0083105,0.2391304347826087,0.17142857142857143
2026-04,206,0.3106796116504854,0.4174757281553398,0.27184466019417475,0.0091865,0.3106796116504854,0.14084507042253522
